|2013-10-27 19:46:11.411881| |['2', '92837', 'elizabeth', 'beaty', '(714) 595 7623', '(714) 595-3010', 'ebeaty@gmail.com', 'staff']|
|2013-10-27 19:46:11.411918| |['6', '87690', 'mangeshd', 'jolly', '1 (541) 7543010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
first_file_parse_result
first_file_parse_result
|2013-10-27 19:55:55.903441| |['1', '87690', 'mangesh', 'jolly', '(541) 754-3010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
first_file_parse_result
|2013-10-27 19:55:55.903868| |['2', '92837', 'elizabeth', 'beaty', '(714) 595 7623', '(714) 595-3010', 'ebeaty@gmail.com', 'staff']|
first_file_parse_result
first_file_parse_result
first_file_parse_result
first_file_parse_result
|2013-10-27 19:55:55.903897| |['6', '87690', 'mangeshd', 'jolly', '1 (541) 7543010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
first_file_parse_result
|2013-10-27 19:55:55.903978| |['1', '87690', 'mangesh', 'jolly', '(541) 754-3010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
|2013-10-27 19:55:55.903995| |['2', '92837', 'elizabeth', 'beaty', '(714) 595 7623', '(714) 595-3010', 'ebeaty@gmail.com', 'staff']|
|2013-10-27 19:55:55.904009| |['6', '87690', 'mangeshd', 'jolly', '1 (541) 7543010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
first_file_parse_result
first_file_parse_result
|2013-10-27 19:56:47.597925| |['1', '87690', 'mangesh', 'jolly', '(541) 754-3010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
first_file_parse_result
|2013-10-27 19:56:47.598327| |['2', '92837', 'elizabeth', 'beaty', '(714) 595 7623', '(714) 595-3010', 'ebeaty@gmail.com', 'staff']|
first_file_parse_result
first_file_parse_result
first_file_parse_result
first_file_parse_result
|2013-10-27 19:56:47.598357| |['6', '87690', 'mangeshd', 'jolly', '1 (541) 7543010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
first_file_parse_result
|2013-10-27 19:56:47.598478| |['1', '87690', 'mangesh', 'jolly', '(541) 754-3010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
|2013-10-27 19:56:47.598511| |['2', '92837', 'elizabeth', 'beaty', '(714) 595 7623', '(714) 595-3010', 'ebeaty@gmail.com', 'staff']|
|2013-10-27 19:56:47.598526| |['6', '87690', 'mangeshd', 'jolly', '1 (541) 7543010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
first_file_parse_result
first_file_parse_result
|2013-10-27 19:58:39.171448| |['1', '87690', 'mangesh', 'jolly', '(541) 754-3010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
first_file_parse_result
|2013-10-27 19:58:39.172053| |['2', '92837', 'elizabeth', 'beaty', '(714) 595 7623', '(714) 595-3010', 'ebeaty@gmail.com', 'staff']|
first_file_parse_result
first_file_parse_result
first_file_parse_result
first_file_parse_result
|2013-10-27 19:58:39.172099| |['6', '87690', 'mangeshd', 'jolly', '1 (541) 7543010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
first_file_parse_result
|2013-10-27 19:58:39.172213| |['1', '87690', 'mangesh', 'jolly', '(541) 754-3010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
|2013-10-27 19:58:39.172230| |['2', '92837', 'elizabeth', 'beaty', '(714) 595 7623', '(714) 595-3010', 'ebeaty@gmail.com', 'staff']|
|2013-10-27 19:58:39.172244| |['6', '87690', 'mangeshd', 'jolly', '1 (541) 7543010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
first_file_parse_result
first_file_parse_result
|2013-10-27 20:00:41.788207| |['1', '87690', 'mangesh', 'jolly', '(541) 754-3010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
first_file_parse_result
|2013-10-27 20:00:41.788897| |['2', '92837', 'elizabeth', 'beaty', '(714) 595 7623', '(714) 595-3010', 'ebeaty@gmail.com', 'staff']|
first_file_parse_result
first_file_parse_result
first_file_parse_result
first_file_parse_result
|2013-10-27 20:00:41.788929| |['6', '87690', 'mangeshd', 'jolly', '1 (541) 7543010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
first_file_parse_result
second_file_parse_result
|2013-10-27 20:00:41.789008| |['1', '87690', 'mangesh', 'jolly', '(541) 754-3010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
second_file_parse_result
|2013-10-27 20:00:41.789027| |['2', '92837', 'elizabeth', 'beaty', '(714) 595 7623', '(714) 595-3010', 'ebeaty@gmail.com', 'staff']|
second_file_parse_result
|2013-10-27 20:00:41.789043| |['6', '87690', 'mangeshd', 'jolly', '1 (541) 7543010', '(213) 595 2527', 'mangesh.jolly@gmail.com', 'developer']|
